"","responseid","responseset","name","externaldatareference","emailaddress","ipaddress","status","startdate","enddate","finished","resp_id","cortex_id","proj_id","consent","gender","yearbirth","live","mar_status","arereligious","rel_aff","rel_afftext","religious_how","education","pol_interest","voted","tiredofpolitics","donotbelievepoliticans","nopartiesrepinterest","nochancetowin","unitedwouldwin","protestvote","electionsdontmatter","electionshonest","notime","notinterested","votinghard","why_novoted_____e","why_novoted_____etext","who_voted","who_votedtext","nationality","nationalitytext","proud_nationality","proud_citizen","russia_civ","us_attitudes","anger_ur","anger_putin","anger_russia","media_use","channel1","Russia1","NTV","Russia24","RenTV","Channel5","TVC","STAR","Culture","Moscow24","localTV","RBCTV","OTR","Euronews","Savior","Rain","BBC","RT","LifeNews","CurrentTime","RTVI","otherfederalTV","otherforeignTV","dontwatch","yandex","mailru","lenta","rbc","sportsru","meduza","liferu","tvrainru","RTonline","gazetaru","newsru","utroru","radioliberty","echo","bbc","fontanka","foreignmedia","localmedia","federalchannels","nointernet","v95","v96","social_media_use","odnoklassniki","vkontakte","facebook","livejournal","twitter","nonesocialmedia","trust_media_foreign","trust_media_domestic","trust_media_internet","domestic_control","v109","v110","v111","v112","foreign_control","v114","v115","v116","v117","v118","domestic_treat1","v120","v121","v122","v123","v124","foreign_treat1","v126","v127","v128","v129","v130","domestic_treat2","v132","v133","v134","v135","v136","foreign_treat2","v138","v139","v140","v141","v142","credible_mech","interesting_mech","biased_mech","dvintro","country_corruption","putin_corruption","putin_economy","putin_approve","putin_thirdperson","know_alexei","vote_alexei","us_russia_relations","russia_democratic","v157","locationlatitude","locationlongitude","locationaccuracy","female","age","generation","young","city","married","orthodox","howreligious","polinterest","regimesupport","russian","usattitudes","anger_putin2","angryinsultputin","anger_russia2","angryinsultrussia","media_use2","media_use3","trust_media_foreign2","trustforeignmedia","trust_media_domestic2","trustdomesticmedia","trust_media_internet2","trustinternet","treatments","basictreat","treat3","treat2","domestic_treat","foreign_treat","domestic_treat_cb","foreign_treat_cb","criticism","balanced","biased","corrupt_country","x","disapproveputin","pc","pe","pa","y","putin","presumedputin4","vote_navalny","relations","_est_oppvote","higheducation","trustsource","start","end","time","_est_nonvote","_est_pvote","russia_civ2","mediachoice","voteputin","regimesupport_pure","polinterest4","democracy","trustscale","onlyforeignmedia","nonvoter","oppositionvoter","regimevoter","educ2","cem_strata","cem_matched","cem_weights","socialmediause","angryinsultur","angercriticism","tvuse","intuse","foreignmediause","fm_proportion","upset_criticism","mediatrust","foreignmedia_tv_count","foreignmedia_tv_prop","fm_prop2","_est_choice1","_est_choice2","_est_choice3","_est_choice4","_est_putin_choice","_est_nav_choice","_est_dem_choice","RD","outlier","pass"
"99","R_2tlkoXwKAIusOXo","Default Response Set","Anonymous",NA,NA,"5.16.127.30",0,"2/28/19 18:43","2/28/19 18:50",1,"C1877241214",1877241214,"S19005459",1,1,1994,"Big city",2,1,1,"","Two or three times a year",8,"Somewhat interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,"","Russians","","Very proud","Somewhat proud","Russia is mainly part of the Asian (Eastern) civilization","Somewhat bad","Do not agree at all","Somewhat disagree","I completely agree","Internet",1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,NA,NA,"Few times a week",0,1,1,1,0,0,"Only in part","Only in part","Only in part",1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fully trust","Very interesting","Not biased",1,"About the same","Approve","Neither approve or disapprove","Neither approve or disapprove","Most",1,"Definitely not","Rival",6,1,55.7386016845703,37.6067962646484,-1,"Male",25,"18-29","18-29",1,0,1,"Two or three times a year","Interested in Politics","Regime Voter",1,"Unfavorable U.S.",0,"Somewhat disagree",1,"I completely agree","Internet","Internet","Don't trust","Only in part","Don't trust","Only in part","Don't trust","Only in part","Domestic Control","Control","Control",NA,"Control",NA,NA,NA,NA,NA,"Not biased","About the same",-0.277345538139343,0.417645305395126,4,3,3,0.277345538139343,0.582354724407196,"Most","No","Unfriendly",1,1,"Fully trust",1866998580000,1.866999e+12,7,1,1,NA,"None",1,"Regime Voter",3,0.600000023841858,0.5,0,0,0,1,1,175,0,0,6,"Do not agree at all",-0.186751052737236,8,6,1,0.0714285746216774,0.394273221492767,"Media Skeptic",1,0.125,0.0714285746216774,1,1,1,1,1,1,1,3.61379718780518,0,1
"100","R_1NCkWJRJfwnmSyz","Default Response Set","Anonymous",NA,NA,"109.174.61.242",0,"2/28/19 18:42","2/28/19 18:50",1,"C1877240081",1877240081,"S19005459",1,1,1963,"Big city",1,2,NA,"","Never, almost never",10,"Very interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2,"","Russians","","Somewhat proud","Somewhat proud","Russia is a mixture of European and Asian (Eastern) civilization","Somewhat bad","Do not agree at all","Somewhat disagree","Somewhat agree","Internet",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,"About once a month",1,1,0,0,0,0,"Only in part","Only in part","Only in part",NA,NA,NA,NA,NA,1,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mostly trust","Somewhat interesting","Not biased",1,"About the same","Neither approve or disapprove","Disapprove","Neither approve or disapprove","Many but not most",1,"Definitely not","Rival",5,1,55.0410003662109,82.9428100585938,-1,"Male",56,"50-59","30+",1,1,0,"Never, almost never","Interested in Politics","Opposition Voter",1,"Unfavorable U.S.",0,"Somewhat disagree",1,"Somewhat agree","Internet","Internet","Don't trust","Only in part","Don't trust","Only in part","Don't trust","Only in part","Foreign Control","Control","Control",NA,NA,"Control",NA,NA,NA,NA,"Not biased","About the same",0.359356015920639,0.582712948322296,3,2,3,-0.359356015920639,0.417287051677704,"Many, but not Most","No","Unfriendly",1,1,"Mostly trust",1866998520000,1.866999e+12,8,1,1,"Mixture","None",0,"Opposition Voter",4,0.5,0.5,0,0,1,0,1,99,0,0,3,"Do not agree at all",-0.513599574565887,3,4,0,0,0.304195016622543,"Media Skeptic",0,0,0,1,1,1,1,1,1,1,9.9334831237793,1,1
"101","R_urzG3rzR9WL9v33","Default Response Set","Anonymous",NA,NA,"5.18.236.102",0,"2/28/19 18:43","2/28/19 18:50",1,"C1877241017",1877241017,"S19005459",1,1,1968,"Big city",1,1,1,"","Two or three times a year",7,"Somewhat interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",9,"","Russians","","Very proud","Very proud","Russia is mainly part of European civilization","Very good","Somewhat disagree","Somewhat disagree","Somewhat agree","Internet",1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,NA,NA,"Few times a week",0,1,1,1,0,0,"Only in part","Only in part","Only in part",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mostly trust","Somewhat interesting","Partially biased",1,"More","Disapprove","Do not approve at all","Do not approve at all","Many but not most",1,"Definitely not","Ally",7,1,59.8981018066406,30.2619018554688,-1,"Male",51,"50-59","30+",1,1,1,"Two or three times a year","Interested in Politics","Opposition Voter",1,"Favorable U.S.",0,"Somewhat disagree",1,"Somewhat agree","Internet","Internet","Don't trust","Only in part","Don't trust","Only in part","Don't trust","Only in part","Domestic One-Sided","Treatments","One-Sided","One-Sided","One-Sided",NA,"One-Sided",NA,"Domestic",NA,"Biased","More",1.65126240253448,0.917645275592804,2,1,1,-1.65126240253448,0.0823547020554543,"Many, but not Most","No","Friendly",1,1,"Mostly trust",1866998580000,1.866999e+12,7,1,1,"European civilization","None",0,"Opposition Voter",3,0.699999988079071,0.5,0,0,1,0,0,237,1,1.55392156862745,6,"Somewhat disagree",-0.166373744606972,6,6,1,0.0833333358168602,0.423411548137665,"Media Skeptic",0,0,0.0833333358168602,1,1,1,1,1,1,1,3.33839321136475,0,1
"102","R_8kQ8uzUmZdnRM53","Default Response Set","Anonymous",NA,NA,"188.191.83.243",0,"2/28/19 18:41","2/28/19 18:50",1,"C1877240592",1877240592,"S19005459",1,2,1986,"Small town",1,2,NA,"","Never, almost never",10,"Somewhat interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",9,"","Russians","","Very proud","Very proud","Russia is a mixture of European and Asian (Eastern) civilization","Somewhat good","Somewhat disagree","Somewhat disagree","Somewhat disagree","A television",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,"Daily / Almost Daily",1,1,1,0,0,0,"Do not trust at all","Fully","To a large extent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,NA,NA,NA,NA,NA,NA,"Mostly trust","Somewhat interesting","Not biased",1,"About the same","Fully approve","Approve","Approve","Most",1,"Definitely not","Ally",8,1,50.552001953125,137.015197753906,-1,"Female",33,"30-39","30+",0,1,0,"Never, almost never","Interested in Politics","Opposition Voter",1,"Favorable U.S.",0,"Somewhat disagree",0,"Somewhat disagree","Television","Television/Radio","Don't trust","Do not trust at all","Trust","Fully","Trust","To a large extent","Domestic Balanced","Treatments","Balanced","Balanced","Balanced",NA,"Balanced",NA,NA,"Domestic","Not biased","About the same",-1.24164950847626,0.167645305395126,5,4,4,1.24164950847626,0.832354724407196,"Most","No","Friendly",1,1,"Mostly trust",1866998460000,1.866999e+12,9,1,1,"Mixture","Domestic Media",0,"Opposition Voter",3,0.800000011920929,0,0,0,1,0,1,212,1,1.16544117647059,7,"Somewhat disagree",-0.493222236633301,2,2,0,0,0.333333343267441,"Domestic Media Truther",0,0,0,1,1,1,1,1,1,1,2.99690914154053,0,1
"103","R_yND3M2vzKlTTyUN","Default Response Set","Anonymous",NA,NA,"31.130.3.41",0,"2/28/19 18:46","2/28/19 18:52",1,"C1877242414",1877242414,"S19005459",1,1,1971,"Big city",1,1,1,"","Once a month",10,"Very interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,"","Russians","","Somewhat proud","Somewhat proud","Russia is mainly part of European civilization","Somewhat bad","I completely agree","Somewhat agree","I completely agree","Internet",1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,"Daily / Almost Daily",1,1,1,0,1,0,"Do not trust at all","Do not trust at all","Only in part",NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mostly trust","Somewhat interesting","Not biased",1,"About the same","Neither approve or disapprove","Disapprove","Neither approve or disapprove","Many but not most",1,"Probably not","Ally",5,1,48.7906036376953,44.7716979980469,-1,"Male",48,"40-49","30+",1,1,1,"Once a month","Interested in Politics","Regime Voter",1,"Unfavorable U.S.",1,"Somewhat agree",1,"I completely agree","Internet","Internet","Don't trust","Do not trust at all","Don't trust","Do not trust at all","Don't trust","Only in part","Foreign Control","Control","Control",NA,NA,"Control",NA,NA,NA,NA,"Not biased","About the same",0.359356015920639,0.582712948322296,3,2,3,-0.359356015920639,0.417287051677704,"Many, but not Most","No","Friendly",1,1,"Mostly trust",1866998760000,1866999120000,6,1,1,"European civilization","None",1,"Regime Voter",4,0.5,0.5,0,0,0,1,1,80,0,0,7,"I completely agree",1.18663775920868,9,5,1,0.0714285746216774,0.875961422920227,"Media Skeptic",1,0.111111111938953,0.0714285746216774,1,1,1,1,1,1,1,2.97667121887207,0,1
"104","R_ZdCYNYSt2Kjmvtv","Default Response Set","Anonymous",NA,NA,"188.19.40.118",0,"2/28/19 18:43","2/28/19 18:52",1,"C1877241036",1877241036,"S19005459",1,1,1978,"Small town",1,1,1,"","Once a month",10,"Somewhat interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,"","Russians","","Very proud","Very proud","Russia is a mixture of European and Asian (Eastern) civilization","Somewhat good","Somewhat agree","Somewhat agree","Somewhat agree","A television",1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"Daily / Almost Daily",1,1,0,0,0,0,"Only in part","To a large extent","To a large extent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,2,"Don't trust at all","Somewhat interesting",NA,1,"Less","Approve","Approve","Approve","Most",1,"Definitely not","Friend",10,1,55.1544036865234,61.4297027587891,-1,"Male",41,"40-49","30+",0,1,1,"Once a month","Interested in Politics","Regime Voter",1,"Favorable U.S.",1,"Somewhat agree",1,"Somewhat agree","Television","Television/Radio","Don't trust","Only in part","Trust","To a large extent","Trust","To a large extent","Foreign Balanced","Treatments","Balanced","Balanced",NA,"Balanced",NA,"Balanced",NA,"Foreign",NA,"Less",-0.923989593982697,0.250000029802322,4,4,4,0.923989593982697,0.75,"Most","No","Friendly",1,1,"Don't trust at all",1866998580000,1866999120000,9,1,1,"Mixture","Domestic Media",1,"Regime Voter",3,1,0.333333343267441,0,0,0,1,1,226,0,0,7,"Somewhat agree",0.512563526630402,6,1,0,0,0.666666686534882,"Domestic Media Truther",0,0,0,1,1,1,1,1,1,1,2.88861703872681,0,1
"105","R_3PRf1o2EL5VjG17","Default Response Set","Anonymous",NA,NA,"77.51.23.100",0,"2/28/19 18:49","2/28/19 18:53",1,"C1877243775",1877243775,"S19005459",1,1,1982,"Big city",1,1,1,"","More often than once a week",10,"Very interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",5,"","Russians","","Somewhat proud","Very proud","Russia is mainly part of European civilization","Very good","Do not agree at all","Do not agree at all","Do not agree at all","Internet",1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,NA,NA,"Daily / Almost Daily",1,1,1,0,1,0,"Fully","Fully","Fully",1,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mostly trust","Somewhat interesting","Not biased",1,"More","Do not approve at all","Do not approve at all","Do not approve at all","Minority",1,"Definitely yes","Friend",0,1,55.0794067382812,38.7783050537109,-1,"Male",37,"30-39","30+",1,1,1,"More often than once a week","Interested in Politics","Opposition Voter",1,"Favorable U.S.",0,"Do not agree at all",0,"Do not agree at all","Internet","Internet","Trust","Fully","Trust","Fully","Trust","Fully","Domestic Control","Control","Control",NA,"Control",NA,NA,NA,NA,NA,"Not biased","More",1.9689222574234,1,1,1,1,-1.9689222574234,0,"Minority","Yes","Friendly",1,1,"Mostly trust",1866998940000,1866999180000,4,1,1,"European civilization","Both",0,"Opposition Voter",4,0,0.5,0,0,1,0,1,70,1,3.1078431372549,7,"Do not agree at all",-1.49900805950165,8,6,3,0.214285716414452,0,"Media Optimist",1,0.125,0.214285716414452,1,1,1,1,1,1,1,4.92990636825562,0,0
"106","R_DTeFPjUgHlZXVPb","Default Response Set","Anonymous",NA,NA,"217.118.64.121",0,"2/28/19 18:42","2/28/19 18:53",1,"C1877240465",1877240465,"S19005459",1,1,1978,"Small town",1,1,1,"","Two or three times a year",8,"Little interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,"","Russians","","Somewhat proud","Somewhat proud","Russia is a mixture of European and Asian (Eastern) civilization","Somewhat good","Somewhat disagree","I completely agree","I completely agree","Internet",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,"Never",0,0,0,0,0,0,"To a large extent","To a large extent","To a large extent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,"Mostly trust","Somewhat interesting","Not biased",1,"Less","Neither approve or disapprove","Neither approve or disapprove","Neither approve or disapprove","Most",1,"Probably not","Ally",4,1,43.1056060791016,131.873504638672,-1,"Male",41,"40-49","30+",0,1,1,"Two or three times a year","Not Interested in Politics","Regime Voter",1,"Favorable U.S.",1,"I completely agree",1,"I completely agree","Internet","Internet","Trust","To a large extent","Trust","To a large extent","Trust","To a large extent","Foreign Balanced","Treatments","Balanced","Balanced",NA,"Balanced",NA,"Balanced",NA,"Foreign","Not biased","Less",0.0403143540024757,0.5,3,3,3,-0.0403143540024757,0.5,"Most","No","Friendly",1,1,"Mostly trust",1866998520000,1866999180000,11,1,1,"Mixture","Both",1,"Regime Voter",2,0.400000005960464,0.5,0,0,0,1,1,151,0,0,1,"Somewhat disagree",0.823897778987885,5,3,3,0.375,0.761566877365112,"Media Optimist",2,0.400000005960464,0.375,1,1,1,1,1,1,1,16.8753528594971,1,1
"107","R_3KJAEAf0g6V2YCh","Default Response Set","Anonymous",NA,NA,"176.226.149.157",0,"2/28/19 18:43","2/28/19 18:54",1,"C1877241087",1877241087,"S19005459",1,2,1993,"Suburb",5,2,NA,"","Never, almost never",8,"Somewhat interested","No",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,"","Russians","","Very proud","Very proud","Russia is a mixture of European and Asian (Eastern) civilization","Neutral","Somewhat disagree","Do not agree at all","Do not agree at all","Internet",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"Daily / Almost Daily",0,1,0,0,0,0,"Only in part","Only in part","Only in part",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mostly trust","Somewhat interesting","Partially biased",1,"About the same","Neither approve or disapprove",NA,"Neither approve or disapprove","Overwhelming majority",1,"Definitely not","Ally",6,1,55.1544036865234,61.4297027587891,-1,"Female",26,"18-29","18-29",0,0,0,"Never, almost never","Interested in Politics","Non-Voter",1,"Neutral U.S.",0,"Do not agree at all",0,"Do not agree at all","Internet","Internet","Don't trust","Only in part","Don't trust","Only in part","Don't trust","Only in part","Domestic One-Sided","Treatments","One-Sided","One-Sided","One-Sided",NA,"One-Sided",NA,"Domestic",NA,"Biased","About the same",NA,NA,3,NA,3,NA,NA,"Overwhelming majority","No","Friendly",1,1,"Mostly trust",1866998580000,1866999240000,11,1,1,"Mixture","None",0,"Non-Voter",3,0.600000023841858,0.5,0,1,0,0,1,174,0,0,7,"Somewhat disagree",-1.15178227424622,2,2,0,0,0.119216568768024,"Media Skeptic",0,0,0,1,1,1,1,0,1,1,3.35225558280945,0,1
"108","R_1eFxHgCBPswq0Ej","Default Response Set","Anonymous",NA,NA,"62.231.164.1",0,"2/28/19 18:49","2/28/19 18:54",1,"C1877243756",1877243756,"S19005459",1,2,1990,"Big city",2,2,NA,"","Never, almost never",10,"Little interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",10,"______ ____","Russians","","I'm not proud at all","I'm not proud at all","Russia is a separate civilization that is not part of European or Asian (Eastern) civilizations","Very good","Do not agree at all","Do not agree at all","Do not agree at all","Internet",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,"Daily / Almost Daily",1,1,1,0,0,0,"To a large extent","Do not trust at all","To a large extent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,NA,NA,NA,NA,NA,NA,"Don't trust at all","Not interesting","Partially biased",1,"About the same","Do not approve at all","Do not approve at all","Do not approve at all","Virtually no one",1,"Maybe yes","Ally",1,1,53.75,87.1000061035156,-1,"Female",29,"18-29","18-29",1,0,0,"Never, almost never","Not Interested in Politics","Non-Voter",1,"Favorable U.S.",0,"Do not agree at all",0,"Do not agree at all","Internet","Internet","Trust","To a large extent","Don't trust","Do not trust at all","Trust","To a large extent","Domestic Balanced","Treatments","Balanced","Balanced","Balanced",NA,"Balanced",NA,NA,"Domestic","Biased","About the same",1.9689222574234,1,1,1,1,-1.9689222574234,0,"Minority","Yes","Friendly",1,1,"Don't trust at all",1866998940000,1866999240000,5,1,1,"Seperate","Foreign Media",0,"Non-Voter",2,0.100000001490116,0.833333313465118,1,1,0,0,1,109,0,0,7,"Do not agree at all",-1.49900805950165,3,1,2,0.5,0,"Foreign Media Truther",3,1,0.5,1,1,1,1,1,1,1,11.1999492645264,1,1
"109","R_1IZzTi6kZYTBZTa","Default Response Set","Anonymous",NA,NA,"128.71.21.89",0,"2/28/19 18:45","2/28/19 18:55",1,"C1877241853",1877241853,"S19005459",1,1,1961,"Big city",1,1,3,"","Once a week",5,"Somewhat interested","No",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","Russians","","Somewhat proud","Somewhat proud","Russia is mainly part of European civilization","Somewhat good","I completely agree","I completely agree","I completely agree","Internet",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,"Daily / Almost Daily",1,1,1,0,0,0,"Do not trust at all","Do not trust at all","Do not trust at all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mostly trust","Somewhat interesting","Partially biased",1,"About the same","Neither approve or disapprove","Neither approve or disapprove","Neither approve or disapprove","Many but not most",2,"Probably not","Nothing",5,1,45.1058044433594,38.9333038330078,-1,"Male",58,"50-59","30+",1,1,0,"Once a week","Interested in Politics","Non-Voter",1,"Favorable U.S.",1,"I completely agree",1,"I completely agree","Internet","Internet","Don't trust","Do not trust at all","Don't trust","Do not trust at all","Don't trust","Do not trust at all","Foreign One-Sided","Treatments","One-Sided","One-Sided",NA,"One-Sided",NA,"One-Sided","Foreign",NA,"Biased","About the same",0.0403143540024757,0.5,3,3,3,-0.0403143540024757,0.5,"Many, but not Most","No","No Opinion",1,0,"Mostly trust",1866998700000,1866999300000,10,1,1,"European civilization","None",0,"Non-Voter",3,0.5,0.5,0,1,0,0,0,232,0,0,7,"I completely agree",1.5183492898941,0,0,0,NA,1,"Media Skeptic",0,NA,0,1,1,1,1,0,0,0,NA,NA,1
"110","R_40encNRxecgPjtD","Default Response Set","Anonymous",NA,NA,"213.87.120.78",0,"2/28/19 18:47","2/28/19 18:57",1,"C1877242814",1877242814,"S19005459",1,2,1979,"Big city",1,1,1,"","Less than once a year",10,"Somewhat interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",10,"_____","Russians","","Very proud","Somewhat proud","Russia is mainly part of European civilization","Neutral","Do not agree at all","Do not agree at all","Somewhat agree","Internet",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"Daily / Almost Daily",1,1,0,0,0,0,"Only in part","Only in part","Only in part",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mostly trust","Somewhat interesting","Not biased",1,"About the same","Neither approve or disapprove","Neither approve or disapprove","Neither approve or disapprove","Many but not most",1,NA,"Ally",5,1,55.0410003662109,82.9428100585938,-1,"Female",40,"40-49","30+",1,1,1,"Less than once a year","Interested in Politics","Non-Voter",1,"Neutral U.S.",0,"Do not agree at all",1,"Somewhat agree","Internet","Internet","Don't trust","Only in part","Don't trust","Only in part","Don't trust","Only in part","Domestic One-Sided","Treatments","One-Sided","One-Sided","One-Sided",NA,"One-Sided",NA,"Domestic",NA,"Not biased","About the same",0.0403143540024757,0.5,3,3,3,-0.0403143540024757,0.5,"Many, but not Most",NA,"Friendly",1,1,"Mostly trust",1866998820000,1866999420000,10,1,1,"European civilization","None",0,"Non-Voter",3,0.5,0.5,0,1,0,0,1,224,0,0,7,"Do not agree at all",-0.845310986042023,2,4,0,0,0.180156424641609,"Media Skeptic",0,0,0,1,1,1,1,1,0,1,3.19947290420532,0,1
"111","R_DMLj2nqxn9p1CWl","Default Response Set","Anonymous",NA,NA,"31.173.242.244",0,"2/28/19 18:46","2/28/19 18:58",1,"C1877242474",1877242474,"S19005459",1,2,1969,"Big city",1,2,NA,"","Less than once a year",7,"Somewhat interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,"","Russians","","Very proud","Somewhat proud","Russia is a separate civilization that is not part of European or Asian (Eastern) civilizations","Neutral","Somewhat disagree","Somewhat agree","Somewhat disagree","A television",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"Daily / Almost Daily",1,1,1,0,0,0,"Only in part","To a large extent","To a large extent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,2,"Mostly trust","Somewhat interesting","Partially biased",1,"About the same","Approve","Approve","Approve","Overwhelming majority",2,NA,"Nothing",6,1,55.0410003662109,82.9428100585938,-1,"Female",50,"50-59","30+",1,1,0,"Less than once a year","Interested in Politics","Regime Voter",1,"Neutral U.S.",1,"Somewhat agree",0,"Somewhat disagree","Television","Television/Radio","Don't trust","Only in part","Trust","To a large extent","Trust","To a large extent","Foreign Balanced","Treatments","Balanced","Balanced",NA,"Balanced",NA,"Balanced",NA,"Foreign","Biased","About the same",-0.923989593982697,0.250000029802322,4,4,4,0.923989593982697,0.75,"Overwhelming majority",NA,"No Opinion",1,1,"Mostly trust",1866998760000,1866999480000,12,1,1,"Seperate","Domestic Media",1,"Regime Voter",3,0.600000023841858,0.333333343267441,0,0,0,1,0,236,0,0,7,"Somewhat disagree",-0.16151075065136,2,1,0,0,0.457371890544891,"Domestic Media Truther",0,0,0,1,1,1,1,1,0,1,2.40967130661011,0,1
